ヘッダー
ファイルバージョン,1.01.01
ソフトウェアバージョン,1.04
ファームウェアバージョン,1.02
FPGAバージョン,1A25
ヘッドセット FPGAバージョン,272B
計測モード,Wireless monitor
計測コントローラ ID,A
計測ID,A20230613210032
計測コメント,tohma_odoball_2
ユーザー情報
ID,
Name,ooshio360
Comment,ooshio360
Age,  1y
Sex,Male
解析情報
Hb移動平均[s],OFF
プローブ情報
プローブモード,(B)2x4
プローブID,PROBE095
mPD反映,X
自動レーザー出力設定方式,Auto（自動）
プローブ調整平均値算出回数,10
外光判定閾値[%],40
アンダー判定閾値[%],30
オーバー判定閾値[%],80
レーザーチャンネル,LD1(705.0),LD1(830.0),LD2(705.0),LD2(830.0),LD3(705.0),LD3(830.0),LD4(705.0),LD4(830.0),LD5(705.0),LD5(830.0),LD6(705.0),LD6(830.0),LD7(705.0),LD7(830.0),LD8(705.0),LD8(830.0)
計測チャンネル,CH1(-.-),CH1(-.-),CH2(-.-),CH2(-.-),CH3(-.-),CH3(-.-),CH4(-.-),CH4(-.-),CH5(-.-),CH5(-.-),CH6(-.-),CH6(-.-),CH7(705.0),CH7(830.0),CH8(705.0),CH8(830.0),CH9(705.0),CH9(830.0),CH10(705.0),CH10(830.0),CH11(705.0),CH11(830.0),CH12(705.0),CH12(830.0),CH13(705.0),CH13(830.0),CH14(705.0),CH14(830.0),CH15(705.0),CH15(830.0),CH16(705.0),CH16(830.0),CH17(-.-),CH17(-.-),CH18(-.-),CH18(-.-),CH19(-.-),CH19(-.-),CH20(-.-),CH20(-.-),CH21(-.-),CH21(-.-),CH22(-.-),CH22(-.-)
除去チャネル,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-
故障レーザーチャンネル,-,-,-,-,-,-,-,-,-,-,-,-,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,-,-,-,-,-,-,-,-,-,-,-,-
レーザー設定,-,-,-,-,-,-,-,-,-,-,-,-,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,-,-,-,-,-,-,-,-,-,-,-,-
レーザー出力目標値(Po)[mW] - Off,-,-,-,-,-,-,-,-,-,-,-,-,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,-,-,-,-
レーザー出力目標値(Po)[mW] - Low,-,-,-,-,-,-,-,-,-,-,-,-,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,-,-,-,-,-,-,-,-,-,-,-,-
レーザー出力目標値(Po)[mW] - High,-,-,-,-,-,-,-,-,-,-,-,-,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,-,-,-,-,-,-,-,-,-,-,-,-
レーザー出力設定値(If)[mA],-,-,-,-,-,-,-,-,-,-,-,-,23.17,24.37,23.17,24.37,22.12,24.49,22.12,24.49,21.77,23.76,22.12,24.49,21.77,23.76,21.77,23.76,22.15,23.55,22.15,23.55,-,-,-,-,-,-,-,-,-,-,-,-
レーザー調整係数,8.000,8.000
レーザー調整基準レーザー出力(Po)[mW],4.00,4.00
レーザー調整基準レーザー出力(Vm)[V],0.50,0.50
プローブ調整結果,-,-,-,-,-,-,-,-,Normal,Normal,-,-,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,-,-,Normal,Normal,-,-,-,-,-,-,-,-
計測情報
計測日時,2023/06/13 21:01:21
計測タイプ,Stim
プリスキャン時間[s],10.0
マーク入力タイプ,Manual
マーククラス,A,B,C,D,E,F,G,H,I,J
マーク名称,Stim A,Stim B,Stim C,Stim D,Stim E,Stim F,Stim G,Stim H,Stim I,Stim J
マーク刺激時間[s],15,15,15,15,15,15,15,15,15,15
マーク刺激間隔時間[s],30,30,30,30,30,30,30,30,30,30
マーク繰り返し回数,3



データ
携帯制御ボックス番号69(Deoxy),CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9,CH10,CH11,CH12,CH13,CH14,CH15,CH16,CH17,CH18,CH19,CH20,CH21,CH22,Mark,Time,PreScan,HbOffset
540,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.26474547,-0.13019104,-0.19460909,-0.14591242,-0.09902023,-0.11078089,-0.10826195,-0.13222718,-0.08824378,-0.04808567,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:19.0,0,0
541,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.31487423,-0.17108342,-0.19373292,-0.17125781,-0.11524893,-0.10701114,-0.11717531,-0.15034345,-0.08871043,-0.10306619,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:19.0,0,0
542,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.29419166,-0.14845552,-0.18429421,-0.17329313,-0.09382791,-0.09994595,-0.09531338,-0.12591885,-0.08202823,-0.15564707,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:19.0,0,0
543,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.30784905,-0.14224814,-0.17666718,-0.13350846,-0.08285890,-0.09466709,-0.08546215,-0.10887708,-0.08491287,-0.20962864,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:19.0,0,0
544,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.32066548,-0.14378993,-0.19629084,-0.12944286,-0.10270759,-0.10606758,-0.10667954,-0.13438028,-0.10103458,-0.27651787,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:20.0,0,0
545,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.33269134,-0.16507091,-0.17424841,-0.04805966,-0.09870252,-0.09407358,-0.09815803,-0.11975916,-0.09022513,-0.20936881,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:20.0,0,0
546,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.31398103,-0.14583322,-0.15452826,0.01179083,-0.07621372,-0.08241523,-0.07856616,-0.09060557,-0.07736509,-0.23743410,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:20.0,0,0
547,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.28387979,-0.13306101,-0.14414495,0.07038829,-0.06920937,-0.07782385,-0.06873997,-0.07768442,-0.07975400,-0.25978217,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:20.0,0,0
548,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.28250021,-0.13544814,-0.15645596,0.06720515,-0.09704152,-0.08343341,-0.10138586,-0.10779608,-0.08625443,-0.23138918,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:20.0,0,0
549,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.30462259,-0.17170854,-0.15618256,0.06084995,-0.12231041,-0.08230980,-0.12266315,-0.13411550,-0.08757649,-0.24901326,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:21.0,0,0
550,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.27330428,-0.13973093,-0.13710117,0.10455156,-0.12765956,-0.07049552,-0.13402537,-0.13553080,-0.08030535,-0.27648464,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:21.0,0,0
551,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.24414144,-0.12193309,-0.13429317,0.10051840,-0.11951089,-0.06813841,-0.12849237,-0.12677242,-0.07681608,-0.27588382,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:21.0,0,0
552,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.24336213,-0.13025878,-0.14669231,0.07769151,-0.13496053,-0.07441498,-0.14204532,-0.14505436,-0.07993120,-0.29854980,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:21.0,0,0
553,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.25390077,-0.17730793,-0.15886174,0.03287451,-0.15888251,-0.08190061,-0.15185004,-0.17104873,-0.08483449,-0.28714246,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:21.0,0,0
554,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.19461082,-0.13014202,-0.14656807,0.02152228,-0.14268602,-0.07540186,-0.14754997,-0.15747455,-0.07868758,-0.26654890,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:22.0,0,0
555,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.12591057,-0.10071415,-0.14796910,-0.01631957,-0.12731422,-0.07608652,-0.13461702,-0.13793224,-0.07030027,-0.19027272,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:22.0,0,0
556,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.14214474,-0.10826568,-0.16489127,-0.07205495,-0.12610157,-0.08460176,-0.13459869,-0.13626915,-0.06991579,-0.08014297,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:22.0,0,0
557,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.22278258,-0.17639704,-0.18308285,-0.14310138,-0.14903834,-0.09549534,-0.14989071,-0.16288118,-0.07410503,-0.02594622,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:22.0,0,0
558,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.15496796,-0.12656540,-0.16486357,-0.08880167,-0.12919512,-0.08677793,-0.12863369,-0.13991235,-0.06927712,0.00377421,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:22.0,0,0
559,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.11964568,-0.10648846,-0.17036054,-0.16903299,-0.10457314,-0.08778021,-0.10480259,-0.11097106,-0.06565694,0.03010581,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:23.0,0,0
560,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.13512383,-0.11436605,-0.17611173,-0.11798710,-0.10115327,-0.09362507,-0.10525639,-0.11083609,-0.06877244,0.03914152,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:23.0,0,0
561,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.23982990,-0.23915555,-0.24491854,-0.25879887,-0.14236246,-0.14026624,-0.13079420,-0.15591347,-0.09422597,-0.00445978,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:23.0,0,0
562,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.21017255,-0.13018025,-0.17611000,-0.18090844,-0.10797159,-0.09188837,-0.10972887,-0.12002674,-0.07413686,0.05460007,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:23.0,0,0
563,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.23038286,-0.12792337,-0.16543196,-0.16431724,-0.08534350,-0.08695511,-0.08675633,-0.09143118,-0.06854822,0.06133742,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:23.0,0,0
564,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.27091089,-0.15136954,-0.17408596,-0.13327338,-0.08556727,-0.09541236,-0.08412489,-0.09276172,-0.07468335,0.00669256,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:24.0,0,0
565,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.33302402,-0.19242594,-0.23936181,-0.13002914,-0.13197178,-0.14140363,-0.12412645,-0.15808679,-0.12701739,-0.10983795,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:24.0,0,0
566,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.35913530,-0.18511614,-0.16472590,-0.04748178,-0.12305330,-0.09077734,-0.12470065,-0.13588172,-0.08094847,-0.08257043,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:24.0,0,0
567,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.36365512,-0.16639680,-0.14504042,-0.01139379,-0.12666062,-0.08225342,-0.13278180,-0.14866388,-0.07717584,-0.15617672,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:24.0,0,0
568,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.33497065,-0.15811013,-0.15505166,0.01359228,-0.14003520,-0.08966291,-0.14087777,-0.16221873,-0.07893060,-0.14167738,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:24.0,0,0
569,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.29527149,-0.15777649,-0.14853701,0.01907797,-0.16201234,-0.09182606,-0.16180134,-0.18327802,-0.06676793,-0.09100666,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:25.0,0,0
570,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.28803188,-0.21017323,-0.18856031,-0.05949132,-0.19935969,-0.10982108,-0.19394474,-0.21861722,-0.08387414,-0.11502666,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:25.0,0,0
571,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.19141679,-0.13480866,-0.17581265,-0.05330686,-0.19081901,-0.10167715,-0.18861753,-0.20930898,-0.07538164,-0.02117267,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:25.0,0,0
572,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.13847545,-0.09878764,-0.17307308,-0.09973682,-0.18124947,-0.09734491,-0.18251917,-0.18918349,-0.06772609,0.02617204,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:25.0,0,0
573,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.12992336,-0.11309545,-0.19521101,-0.17412646,-0.17326903,-0.10792366,-0.16957818,-0.18040743,-0.06627820,0.07378908,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:25.0,0,0
574,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.21350284,-0.20868614,-0.23384324,-0.20626408,-0.19746257,-0.13681456,-0.17493770,-0.20046426,-0.08017240,0.08295289,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:26.0,0,0
575,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.14025077,-0.11221192,-0.19874582,-0.18651512,-0.16252564,-0.11059380,-0.14823842,-0.16094774,-0.06827104,0.12686533,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:26.0,0,0
576,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.17320170,-0.10726678,-0.18542917,-0.16326860,-0.13818271,-0.10394689,-0.12969933,-0.13283429,-0.06734830,0.07941034,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:26.0,0,0
577,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.28078011,-0.14948317,-0.20099530,-0.15162829,-0.13371073,-0.11255669,-0.12432455,-0.12656426,-0.07419209,0.03489381,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:26.0,0,0
578,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.46174809,-0.28132582,-0.30094597,-0.21945903,-0.19394423,-0.18324848,-0.16102059,-0.20507832,-0.12329692,-0.09098587,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:26.0,0,0
579,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.44900519,-0.18556313,-0.17591466,-0.05466400,-0.15314142,-0.10129578,-0.13864253,-0.15358990,-0.08233389,-0.06842203,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:27.0,0,0
580,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.35771620,-0.15414166,-0.16124389,-0.02631793,-0.14709403,-0.09411083,-0.12898426,-0.15047181,-0.07535531,-0.08415556,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:27.0,0,0
581,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.32231295,-0.15651651,-0.17612875,-0.01887940,-0.17653304,-0.10495646,-0.15862411,-0.17992158,-0.08244058,-0.10504089,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:27.0,0,0
582,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.28938285,-0.18259460,-0.27104738,-0.05763769,-0.23955555,-0.17382595,-0.21842249,-0.27053466,-0.14124122,-0.20277338,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:27.0,0,0
583,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.25184721,-0.13686347,-0.17499137,-0.00214572,-0.21602798,-0.10524808,-0.20644407,-0.21185838,-0.08461246,-0.07091653,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:27.0,0,0
584,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.20535763,-0.11343797,-0.17590550,-0.08585536,-0.20992813,-0.10464413,-0.20633525,-0.20836283,-0.07603721,0.00692190,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:28.0,0,0
585,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.19156164,-0.11961039,-0.20197155,-0.17995544,-0.21928209,-0.11806834,-0.20926343,-0.21482116,-0.07818042,0.05732516,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:28.0,0,0
586,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.22042820,-0.15941785,-0.29718497,-0.31877720,-0.21950424,-0.17962654,-0.19631003,-0.23270220,-0.12283175,0.03696114,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:28.0,0,0
587,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.19952689,-0.12169460,-0.21391276,-0.29308242,-0.14718957,-0.11941490,-0.12573177,-0.13123478,-0.07240869,0.12472498,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:28.0,0,0
588,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.21928810,-0.11862238,-0.20718852,-0.29798403,-0.11665473,-0.11628211,-0.10178038,-0.08744607,-0.06348855,0.24188255,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:28.0,0,0
589,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.24775077,-0.12752035,-0.21795788,-0.27706158,-0.11822447,-0.12620796,-0.10251027,-0.09317580,-0.07674350,0.13378552,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:29.0,0,0
590,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.31664413,-0.20365568,-0.30717576,-0.28559831,-0.18985808,-0.19220297,-0.15908858,-0.18813036,-0.13755088,-0.05529221,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:29.0,0,0
591,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.25486520,-0.12969519,-0.18396609,-0.13837248,-0.18141472,-0.11005422,-0.16794923,-0.17067541,-0.09272794,-0.12362491,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:29.0,0,0
592,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.21321312,-0.10990232,-0.16674535,-0.07431439,-0.19546835,-0.10328270,-0.18871731,-0.19034819,-0.08350496,-0.09065472,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:29.0,0,0
593,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.17759985,-0.10447432,-0.18205859,-0.08084466,-0.21049653,-0.11641850,-0.20176703,-0.20596299,-0.08032171,0.09951719,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:29.0,0,0
594,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.18127283,-0.16705002,-0.28195995,-0.19793645,-0.25538039,-0.18202123,-0.23743500,-0.27377403,-0.13217779,0.01887099,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:30.0,0,0
595,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.15199792,-0.10726934,-0.19042632,-0.20488155,-0.19251971,-0.11329731,-0.18360624,-0.18811060,-0.07791237,0.13076465,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:30.0,0,0
596,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.14227541,-0.08740918,-0.18871777,-0.26011613,-0.13722125,-0.10931671,-0.12838863,-0.12289468,-0.07386973,0.12470357,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:30.0,0,0
597,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.13453263,-0.09780541,-0.20817734,-0.29963419,-0.11038072,-0.12374466,-0.09772910,-0.08652081,-0.08943188,-0.01746289,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:30.0,0,0
598,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.20691863,-0.19683494,-0.29179752,-0.37687549,-0.14841101,-0.18238021,-0.12010527,-0.13207503,-0.12800875,-0.12126307,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:30.0,0,0
599,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.17269735,-0.10344740,-0.19563965,-0.27724856,-0.10054842,-0.11511368,-0.09360889,-0.07048550,-0.09161197,-0.05085686,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:31.0,0,0
600,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.19650227,-0.09775119,-0.17458171,-0.19624919,-0.10628415,-0.10502355,-0.10805062,-0.08643105,-0.09026946,-0.11109953,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:31.0,0,0
601,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.15191662,-0.10133262,-0.18776202,-0.19806948,-0.15120398,-0.11652393,-0.15312018,-0.13877507,-0.08928826,-0.06707989,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:31.0,0,0
602,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.14152342,-0.14687897,-0.20449039,-0.19184411,-0.18585193,-0.13011494,-0.17493218,-0.17990462,-0.09484130,-0.01530556,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:31.0,0,0
603,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.08041237,-0.09185960,-0.18356137,-0.17187433,-0.17724788,-0.11474492,-0.16943066,-0.17566210,-0.08404991,0.10539900,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:31.0,0,0
604,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00095644,-0.06189507,-0.18002500,-0.23090000,-0.16607563,-0.10780191,-0.16326945,-0.16751179,-0.07868758,0.10787789,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:32.0,0,0
605,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.01496841,-0.07132254,-0.21346138,-0.30636895,-0.15573409,-0.12588772,-0.15098347,-0.15759163,-0.09379948,0.07309014,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:32.0,0,0
606,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.07008944,-0.10784008,-0.22201391,-0.38482985,-0.15449695,-0.12804811,-0.13983135,-0.14019030,-0.09497578,0.01403666,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:32.0,0,0
607,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.06867840,-0.09146041,-0.20730478,-0.39575815,-0.12790878,-0.11738230,-0.11857356,-0.10782719,-0.08810617,-0.06557669,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:32.0,0,0
608,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.10229514,-0.09188245,-0.20636377,-0.37549165,-0.07098939,-0.11870016,-0.05538716,-0.05419013,-0.09150716,-0.12269632,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:32.0,0,0
609,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.12089609,-0.10084231,-0.19586945,-0.28982931,-0.10415076,-0.11430606,-0.08654985,-0.09402148,-0.09381521,-0.16363761,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:33.0,0,0
610,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.20935804,-0.19810036,-0.22773248,-0.30029580,-0.15870002,-0.13975327,-0.13063982,-0.16447812,-0.10556309,-0.19360375,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:33.0,0,0
611,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.08442969,-0.09525312,-0.19238912,-0.24411571,-0.16809809,-0.11563724,-0.15623634,-0.17245394,-0.09617288,-0.18850885,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:33.0,0,0
612,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.03716782,-0.05621033,-0.17907289,-0.22426218,-0.15913868,-0.10472237,-0.14830171,-0.15827107,-0.08185564,0.00721212,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:33.0,0,0
613,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.09139226,-0.05324271,-0.20148253,-0.28676608,-0.16133381,-0.11665915,-0.14909706,-0.16399765,-0.09316407,-0.15738013,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:03:33.0,0,0
