ヘッダー
ファイルバージョン,1.01.01
ソフトウェアバージョン,1.04
ファームウェアバージョン,1.02
FPGAバージョン,1A25
ヘッドセット FPGAバージョン,272B
計測モード,Wireless monitor
計測コントローラ ID,A
計測ID,A20230613212009
計測コメント,tohma_odoball_2
ユーザー情報
ID,
Name,ooshio360
Comment,ooshio360
Age,  1y
Sex,Male
解析情報
Hb移動平均[s],OFF
プローブ情報
プローブモード,(B)2x4
プローブID,PROBE095
mPD反映,X
自動レーザー出力設定方式,Auto（自動）
プローブ調整平均値算出回数,10
外光判定閾値[%],40
アンダー判定閾値[%],30
オーバー判定閾値[%],80
レーザーチャンネル,LD1(705.0),LD1(830.0),LD2(705.0),LD2(830.0),LD3(705.0),LD3(830.0),LD4(705.0),LD4(830.0),LD5(705.0),LD5(830.0),LD6(705.0),LD6(830.0),LD7(705.0),LD7(830.0),LD8(705.0),LD8(830.0)
計測チャンネル,CH1(-.-),CH1(-.-),CH2(-.-),CH2(-.-),CH3(-.-),CH3(-.-),CH4(-.-),CH4(-.-),CH5(-.-),CH5(-.-),CH6(-.-),CH6(-.-),CH7(705.0),CH7(830.0),CH8(705.0),CH8(830.0),CH9(705.0),CH9(830.0),CH10(705.0),CH10(830.0),CH11(705.0),CH11(830.0),CH12(705.0),CH12(830.0),CH13(705.0),CH13(830.0),CH14(705.0),CH14(830.0),CH15(705.0),CH15(830.0),CH16(705.0),CH16(830.0),CH17(-.-),CH17(-.-),CH18(-.-),CH18(-.-),CH19(-.-),CH19(-.-),CH20(-.-),CH20(-.-),CH21(-.-),CH21(-.-),CH22(-.-),CH22(-.-)
除去チャネル,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-
故障レーザーチャンネル,-,-,-,-,-,-,-,-,-,-,-,-,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,-,-,-,-,-,-,-,-,-,-,-,-
レーザー設定,-,-,-,-,-,-,-,-,-,-,-,-,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,-,-,-,-,-,-,-,-,-,-,-,-
レーザー出力目標値(Po)[mW] - Off,-,-,-,-,-,-,-,-,-,-,-,-,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,-,-,-,-
レーザー出力目標値(Po)[mW] - Low,-,-,-,-,-,-,-,-,-,-,-,-,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,-,-,-,-,-,-,-,-,-,-,-,-
レーザー出力目標値(Po)[mW] - High,-,-,-,-,-,-,-,-,-,-,-,-,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,-,-,-,-,-,-,-,-,-,-,-,-
レーザー出力設定値(If)[mA],-,-,-,-,-,-,-,-,-,-,-,-,23.17,24.37,23.17,24.37,22.12,24.49,22.12,24.49,21.77,23.76,22.12,24.49,21.77,23.76,21.77,23.76,22.15,23.55,22.15,23.55,-,-,-,-,-,-,-,-,-,-,-,-
レーザー調整係数,8.000,8.000
レーザー調整基準レーザー出力(Po)[mW],4.00,4.00
レーザー調整基準レーザー出力(Vm)[V],0.50,0.50
プローブ調整結果,-,-,-,-,-,-,-,-,Normal,Normal,-,-,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,-,-,Normal,Normal,-,-,-,-,-,-,-,-
計測情報
計測日時,2023/06/13 21:20:59
計測タイプ,Stim
プリスキャン時間[s],10.0
マーク入力タイプ,Manual
マーククラス,A,B,C,D,E,F,G,H,I,J
マーク名称,Stim A,Stim B,Stim C,Stim D,Stim E,Stim F,Stim G,Stim H,Stim I,Stim J
マーク刺激時間[s],15,15,15,15,15,15,15,15,15,15
マーク刺激間隔時間[s],30,30,30,30,30,30,30,30,30,30
マーク繰り返し回数,3



データ
携帯制御ボックス番号69(Total),CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9,CH10,CH11,CH12,CH13,CH14,CH15,CH16,CH17,CH18,CH19,CH20,CH21,CH22,Mark,Time,PreScan,HbOffset
531,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.04124659,0.20558679,0.11433379,0.18231028,0.03475738,0.12277754,-0.03318800,0.09349202,-0.05087919,0.39158785,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:55.0,0,0
532,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.02561620,0.11564614,0.02042501,0.17682117,-0.01784201,0.04699738,-0.07370802,0.01904364,-0.12802815,0.28561199,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:55.0,0,0
533,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.12321791,0.02103406,-0.11910885,-0.00601309,-0.08027149,-0.03809771,-0.11954937,-0.06472489,-0.20349529,0.17066804,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:55.0,0,0
534,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00136606,0.23956180,0.15078825,0.24913861,0.05414376,0.14619628,-0.02700482,0.12708098,-0.01380062,0.45017406,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:56.0,0,0
535,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00003755,0.25943166,0.15718295,0.23059267,0.07544762,0.15142520,-0.01755431,0.14619550,-0.01962859,0.45382503,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:56.0,0,0
536,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.04006144,0.17446111,0.06373210,0.17417954,0.02983332,0.07876907,-0.05278204,0.08123655,-0.09783477,0.35129166,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:56.0,0,0
537,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.09436518,0.08370867,-0.05112750,0.05450322,-0.02266197,-0.00150516,-0.08945043,0.00539092,-0.15842101,0.26298493,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:56.0,0,0
538,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.02800456,0.30116892,0.17108490,0.28681502,0.08572234,0.17691585,-0.02036725,0.16082744,0.00188807,0.46368876,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:56.0,0,0
539,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.02596202,0.28512982,0.15231906,0.30472821,0.09184145,0.16196692,-0.01004859,0.16279650,-0.01962124,0.43748128,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:57.0,0,0
540,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.05622569,0.17707036,0.03889399,0.22695564,0.04243592,0.08213714,-0.04040700,0.09695397,-0.09593933,0.33653802,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:57.0,0,0
541,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.11549348,0.08166035,-0.06408408,0.13350074,-0.02235055,0.00880076,-0.09067543,0.00835618,-0.14104639,0.22705960,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:57.0,0,0
542,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00605828,0.35350266,0.22037280,0.40206617,0.11992168,0.22335912,0.00605518,0.20577314,0.04140490,0.39446914,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:57.0,0,0
543,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00540712,0.33869708,0.20133562,0.38774538,0.12380380,0.20650610,0.00557864,0.20037416,0.01130826,0.25922555,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:57.0,0,0
544,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.08567730,0.22477823,0.10006227,0.31139037,0.06316389,0.13206160,-0.03975883,0.11692958,-0.06149736,0.12132291,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:58.0,0,0
545,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.15464374,0.12498540,-0.01688365,0.19618882,-0.00201919,0.04858067,-0.08750031,0.02268287,-0.13736816,0.03458486,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:58.0,0,0
546,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.04947779,0.38932237,0.24608861,0.43591928,0.12699129,0.24484347,0.00253873,0.20650555,0.07288076,0.30510759,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:58.0,0,0
547,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.10358827,0.41661963,0.25368768,0.45424840,0.14248234,0.24919234,0.01221994,0.21943948,0.06155350,0.27531275,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:58.0,0,0
548,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.02608481,0.30114275,0.15393798,0.34822345,0.09270445,0.17200489,-0.02361188,0.14838584,-0.01569470,0.18788025,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:58.0,0,0
549,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.05179107,0.19097076,0.04090517,0.24316636,0.02476078,0.08910602,-0.07287655,0.05361084,-0.09529951,0.07746992,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:59.0,0,0
550,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.05199313,0.32067943,0.19346394,0.38685721,0.08711795,0.20202067,-0.03487976,0.15015352,0.04073224,0.24078801,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:59.0,0,0
551,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.03778648,0.38918281,0.25112921,0.45415878,0.11462206,0.23977470,-0.01636195,0.18512520,0.07452565,0.26811585,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:59.0,0,0
552,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.10551217,0.31379026,0.18422773,0.40476692,0.08542222,0.18668467,-0.03410825,0.14060330,0.00955148,0.14268956,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:59.0,0,0
553,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.19043028,0.19702880,0.05862961,0.24158257,0.02706046,0.09781417,-0.07559957,0.06123184,-0.07338163,0.00198184,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:59.0,0,0
554,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.22789583,0.17374516,0.10447715,0.27651888,0.03695964,0.13079491,-0.07179225,0.09369486,0.00315989,0.09051134,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:00.0,0,0
555,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.11550209,0.37457973,0.21863781,0.44225311,0.08646037,0.20791286,-0.03720140,0.15807895,0.04440501,0.10382205,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:00.0,0,0
556,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.14067200,0.30461672,0.16948359,0.42753708,0.05788668,0.16373672,-0.05794352,0.12014706,-0.00768215,0.01366231,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:00.0,0,0
557,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.21276575,0.17654428,0.05559650,0.35121006,-0.00320970,0.07555159,-0.09952524,0.03532161,-0.09351718,-0.05997744,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:00.0,0,0
558,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.27140698,0.06485318,-0.06377420,0.25379202,-0.06828087,-0.01137487,-0.14096336,-0.04376529,-0.13451317,0.01631109,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:00.0,0,0
559,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.12365589,0.36201513,0.22520865,0.49983859,0.07130136,0.19804963,-0.04930989,0.15307230,0.05813123,0.22939943,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:01.0,0,0
560,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.13139027,0.32651493,0.19723314,0.49426481,0.08408183,0.16774215,-0.03428536,0.16115364,0.00929921,0.20497257,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:01.0,0,0
561,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.19990999,0.19331950,0.08015367,0.37246415,0.03251397,0.07609711,-0.07283358,0.08440004,-0.07585569,0.07827263,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:01.0,0,0
562,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.27262563,0.07309209,-0.07214695,0.24471636,-0.04528141,-0.02078417,-0.12323032,-0.02134636,-0.18387140,-0.07782887,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:01.0,0,0
563,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.20604201,0.25511861,0.13516095,0.41050166,0.04441220,0.13284060,-0.06645900,0.11662660,-0.01384142,0.06981415,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:01.0,0,0
564,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.11292401,0.30015829,0.17702386,0.45745635,0.07711785,0.15779236,-0.03647798,0.15589800,-0.00205970,0.05401312,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:02.0,0,0
565,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.21392766,0.19637309,0.08763723,0.37410346,0.03159812,0.08872258,-0.07091366,0.08834515,-0.08103548,-0.02494970,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:02.0,0,0
566,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.27412063,0.07989432,-0.04192868,0.23574135,-0.03231199,0.00047726,-0.11460517,-0.00693437,-0.16483659,-0.16764233,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:02.0,0,0
567,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.26587963,0.11584955,0.06638365,0.31772077,0.00610248,0.08054831,-0.08921413,0.06060285,-0.05822768,-0.06098005,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:02.0,0,0
568,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.12938242,0.24719517,0.13466966,0.39234680,0.04545341,0.12960415,-0.05838825,0.09952375,-0.04032499,-0.05271553,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:02.0,0,0
569,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.19673549,0.16999866,0.06820488,0.32578716,0.00941407,0.07996888,-0.08263625,0.04422129,-0.09526067,-0.09944716,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:03.0,0,0
570,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.13638020,0.07638954,-0.05766698,0.22528327,-0.05296122,-0.01080671,-0.12743321,-0.04661895,-0.17919096,-0.16776749,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:03.0,0,0
571,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.26604778,-0.03297098,-0.12544504,0.14178318,-0.09320261,-0.05834170,-0.15387592,-0.08599685,-0.16397694,-0.16128230,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:03.0,0,0
572,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.09824194,0.26523319,0.14891028,0.39792123,0.03872357,0.14529918,-0.06127041,0.07922726,-0.03135397,-0.00761825,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:03.0,0,0
573,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.10365145,0.21063393,0.10553144,0.37245479,0.02015846,0.10972084,-0.07440443,0.04943115,-0.07258014,-0.05185321,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:03.0,0,0
574,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.18525715,0.08235665,-0.02513124,0.26334050,-0.04341428,0.01695631,-0.11840172,-0.04397009,-0.16134988,-0.17119633,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:04.0,0,0
575,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.18922497,-0.00856213,-0.17342019,0.13978997,-0.11922681,-0.08250034,-0.17258289,-0.14713982,-0.25369686,-0.30873367,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:04.0,0,0
576,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.07355651,0.20699468,0.10062577,0.38395989,0.00117730,0.11648306,-0.08677809,0.02888243,-0.04524769,-0.05356213,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:04.0,0,0
577,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.01548102,0.23355706,0.11632814,0.37431484,0.01498261,0.12725182,-0.07161817,0.04289102,-0.05266303,-0.09255871,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:04.0,0,0
578,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.08907798,0.12094450,0.00276594,0.26419818,-0.03344054,0.04401335,-0.10073105,-0.02648620,-0.13449922,-0.17613120,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:04.0,0,0
579,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.10147548,0.01990039,-0.14052494,0.12428435,-0.10217625,-0.05218226,-0.14927252,-0.12278210,-0.22177593,-0.28216389,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:05.0,0,0
580,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.21232845,-0.04108576,-0.10200890,0.13001706,-0.10445061,-0.02690498,-0.14952016,-0.08737940,-0.13622622,-0.23212071,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:05.0,0,0
581,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.03660321,0.20312504,0.06898403,0.31173950,-0.02722409,0.09404629,-0.09453180,-0.00814643,-0.07866120,-0.12450959,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:05.0,0,0
582,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.03366762,0.15048891,0.00714092,0.23085725,-0.04551826,0.04814866,-0.10572929,-0.03355539,-0.10743888,-0.05039627,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:05.0,0,0
583,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.21336859,0.01609609,-0.12755884,0.11728284,-0.11871689,-0.04788159,-0.16090372,-0.12613000,-0.19830894,-0.17442414,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:05.0,0,0
584,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.24185169,-0.07608571,-0.24521396,0.04629406,-0.17721814,-0.13538487,-0.19961169,-0.19494730,-0.24208981,-0.22530167,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:06.0,0,0
585,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.10275349,0.17981346,0.05902770,0.26610085,-0.03420679,0.08634967,-0.09653707,0.00943487,-0.06826745,-0.00698266,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:06.0,0,0
586,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.07643902,0.15213974,0.01847058,0.22911459,-0.03512531,0.05082034,-0.09186801,0.00121139,-0.10812132,-0.05845027,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:06.0,0,0
587,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.24824663,0.01676195,-0.10225707,0.17131074,-0.10763523,-0.04318757,-0.14363860,-0.09415768,-0.20337044,-0.23757192,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:06.0,0,0
588,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.23575948,-0.06806114,-0.25460750,0.00049595,-0.17240524,-0.14439003,-0.18836279,-0.18321171,-0.29673335,-0.39523649,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:06.0,0,0
589,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.16540843,0.12065502,0.00781820,0.20429294,-0.06162354,0.04522739,-0.10676613,-0.00839811,-0.09999952,-0.24543464,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:07.0,0,0
590,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.02311741,0.18481964,0.07513012,0.36280602,-0.03448649,0.07287351,-0.08775247,0.02116643,-0.09428997,-0.16580611,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:07.0,0,0
591,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.03408474,0.09869514,-0.02849093,0.25315586,-0.07666438,-0.00295892,-0.11922006,-0.03723039,-0.16599852,-0.14175631,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:07.0,0,0
592,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.11869583,-0.01027905,-0.17454627,0.10672425,-0.15228896,-0.10139133,-0.18244180,-0.14619136,-0.25777620,-0.29836085,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:07.0,0,0
593,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.22764182,-0.11456932,-0.26053131,0.00175737,-0.20130235,-0.16352190,-0.21478429,-0.18960690,-0.24997038,-0.25663096,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:07.0,0,0
594,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.10241614,0.16228288,0.04791813,0.27854460,-0.05500123,0.05750690,-0.11171360,0.00536252,-0.11239979,-0.15435851,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:08.0,0,0
595,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.16456734,0.11389729,0.00694787,0.24609178,-0.06834183,0.02364693,-0.11933723,-0.01593442,-0.15071094,-0.21761170,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:08.0,0,0
596,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.23483697,-0.00110371,-0.12050407,0.14214429,-0.12951252,-0.06817804,-0.16510749,-0.10255887,-0.23393899,-0.30075133,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:08.0,0,0
597,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.30089891,-0.09285568,-0.26607579,0.01882480,-0.19747591,-0.16630915,-0.21534529,-0.20102593,-0.32128781,-0.41955879,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:08.0,0,0
598,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.21565519,0.08729649,-0.00728708,0.23199937,-0.08543322,0.01814078,-0.13418448,-0.03105700,-0.13876666,-0.16854592,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:08.0,0,0
599,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.19247323,0.08717481,-0.00682835,0.23908098,-0.09228571,0.01290833,-0.14364937,-0.04441497,-0.15214060,-0.19575472,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:09.0,0,0
600,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.24932025,-0.00445587,-0.13440552,0.10993333,-0.14460143,-0.07593012,-0.17832473,-0.11799336,-0.23730595,-0.26690263,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:09.0,0,0
601,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.31633246,-0.09761699,-0.27518475,-0.00311364,-0.21882160,-0.16823588,-0.24157365,-0.22220403,-0.31868705,-0.36512682,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:09.0,0,0
602,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.28513002,0.03312507,-0.05637816,0.18022701,-0.13616127,-0.00864748,-0.18469127,-0.08967110,-0.14869612,-0.14452156,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:09.0,0,0
603,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.16300550,0.11510175,0.01437154,0.24860668,-0.10029121,0.03534467,-0.15668650,-0.05374318,-0.12180906,-0.06025320,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:09.0,0,0
604,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.16373962,0.06204695,-0.05948961,0.18422145,-0.12906562,-0.01945209,-0.17791212,-0.10253477,-0.18332995,-0.12494565,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:10.0,0,0
605,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.12256402,-0.01842875,-0.17217743,0.11426917,-0.18259911,-0.09932841,-0.21660464,-0.18490425,-0.25590155,-0.16776127,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:10.0,0,0
606,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.16060239,-0.07862578,-0.16757521,0.02840062,-0.17896706,-0.08538000,-0.20762026,-0.15121676,-0.17566532,-0.04486166,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:10.0,0,0
