ヘッダー
ファイルバージョン,1.01.01
ソフトウェアバージョン,1.04
ファームウェアバージョン,1.02
FPGAバージョン,1A25
ヘッドセット FPGAバージョン,272B
計測モード,Wireless monitor
計測コントローラ ID,A
計測ID,A20230613212009
計測コメント,tohma_odoball_2
ユーザー情報
ID,
Name,ooshio360
Comment,ooshio360
Age,  1y
Sex,Male
解析情報
Hb移動平均[s],OFF
プローブ情報
プローブモード,(B)2x4
プローブID,PROBE095
mPD反映,X
自動レーザー出力設定方式,Auto（自動）
プローブ調整平均値算出回数,10
外光判定閾値[%],40
アンダー判定閾値[%],30
オーバー判定閾値[%],80
レーザーチャンネル,LD1(705.0),LD1(830.0),LD2(705.0),LD2(830.0),LD3(705.0),LD3(830.0),LD4(705.0),LD4(830.0),LD5(705.0),LD5(830.0),LD6(705.0),LD6(830.0),LD7(705.0),LD7(830.0),LD8(705.0),LD8(830.0)
計測チャンネル,CH1(-.-),CH1(-.-),CH2(-.-),CH2(-.-),CH3(-.-),CH3(-.-),CH4(-.-),CH4(-.-),CH5(-.-),CH5(-.-),CH6(-.-),CH6(-.-),CH7(705.0),CH7(830.0),CH8(705.0),CH8(830.0),CH9(705.0),CH9(830.0),CH10(705.0),CH10(830.0),CH11(705.0),CH11(830.0),CH12(705.0),CH12(830.0),CH13(705.0),CH13(830.0),CH14(705.0),CH14(830.0),CH15(705.0),CH15(830.0),CH16(705.0),CH16(830.0),CH17(-.-),CH17(-.-),CH18(-.-),CH18(-.-),CH19(-.-),CH19(-.-),CH20(-.-),CH20(-.-),CH21(-.-),CH21(-.-),CH22(-.-),CH22(-.-)
除去チャネル,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-
故障レーザーチャンネル,-,-,-,-,-,-,-,-,-,-,-,-,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,-,-,-,-,-,-,-,-,-,-,-,-
レーザー設定,-,-,-,-,-,-,-,-,-,-,-,-,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,-,-,-,-,-,-,-,-,-,-,-,-
レーザー出力目標値(Po)[mW] - Off,-,-,-,-,-,-,-,-,-,-,-,-,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,-,-,-,-
レーザー出力目標値(Po)[mW] - Low,-,-,-,-,-,-,-,-,-,-,-,-,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,-,-,-,-,-,-,-,-,-,-,-,-
レーザー出力目標値(Po)[mW] - High,-,-,-,-,-,-,-,-,-,-,-,-,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,-,-,-,-,-,-,-,-,-,-,-,-
レーザー出力設定値(If)[mA],-,-,-,-,-,-,-,-,-,-,-,-,23.17,24.37,23.17,24.37,22.12,24.49,22.12,24.49,21.77,23.76,22.12,24.49,21.77,23.76,21.77,23.76,22.15,23.55,22.15,23.55,-,-,-,-,-,-,-,-,-,-,-,-
レーザー調整係数,8.000,8.000
レーザー調整基準レーザー出力(Po)[mW],4.00,4.00
レーザー調整基準レーザー出力(Vm)[V],0.50,0.50
プローブ調整結果,-,-,-,-,-,-,-,-,Normal,Normal,-,-,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,-,-,Normal,Normal,-,-,-,-,-,-,-,-
計測情報
計測日時,2023/06/13 21:20:59
計測タイプ,Stim
プリスキャン時間[s],10.0
マーク入力タイプ,Manual
マーククラス,A,B,C,D,E,F,G,H,I,J
マーク名称,Stim A,Stim B,Stim C,Stim D,Stim E,Stim F,Stim G,Stim H,Stim I,Stim J
マーク刺激時間[s],15,15,15,15,15,15,15,15,15,15
マーク刺激間隔時間[s],30,30,30,30,30,30,30,30,30,30
マーク繰り返し回数,3



データ
携帯制御ボックス番号69(Oxy),CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9,CH10,CH11,CH12,CH13,CH14,CH15,CH16,CH17,CH18,CH19,CH20,CH21,CH22,Mark,Time,PreScan,HbOffset
523,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.37964222,0.09094951,0.02406503,0.13082960,0.02519018,0.06082586,-0.00462956,-0.01139543,-0.04787259,0.20649979,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:53.0,0,0
524,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.44036072,0.00580367,-0.08762790,0.06396738,-0.02530067,-0.02582390,-0.03384737,-0.08763763,-0.13821428,0.17444263,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:54.0,0,0
525,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.41294360,-0.06317438,-0.19760086,0.01688815,-0.06613164,-0.10549653,-0.05220123,-0.15716146,-0.20951305,0.22150728,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:54.0,0,0
526,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.22282384,0.18893920,0.09326135,0.29857665,0.06439972,0.10297734,0.03645092,0.03957384,-0.02032056,0.49526083,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:54.0,0,0
527,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.24218512,0.12271939,0.04398000,0.23171027,0.04095874,0.06743898,0.01943168,0.00292935,-0.05270770,0.41247103,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:54.0,0,0
528,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.23223776,0.03524137,-0.10251060,0.07107139,-0.03911074,-0.02950226,-0.03841859,-0.10333885,-0.14788796,0.23584417,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:54.0,0,0
529,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.43542558,-0.06622063,-0.22200665,-0.05660634,-0.10807071,-0.10660908,-0.09391706,-0.19575959,-0.21987812,0.06278299,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:55.0,0,0
530,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.24853578,0.22076522,0.06460161,0.18700066,0.04669943,0.10926215,0.01631396,0.02426624,-0.00880588,0.33158177,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:55.0,0,0
531,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.31648019,0.16871871,0.04880856,0.19547853,0.04641417,0.09641138,0.01535142,0.02211376,-0.03311023,0.24632724,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:55.0,0,0
532,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.33989382,0.07387508,-0.04713782,0.21013874,-0.01719352,0.01297325,-0.03358300,-0.06699757,-0.11511565,0.14876589,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:55.0,0,0
533,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.37495580,0.00000188,-0.18081146,0.01155670,-0.07792494,-0.06176053,-0.07611979,-0.14705417,-0.18823531,0.03033492,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:55.0,0,0
534,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.20995562,0.29121682,0.11719606,0.34285039,0.09023400,0.14389689,0.04113449,0.08313887,0.01666501,0.35674265,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:56.0,0,0
535,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.26469603,0.23728269,0.07112614,0.23203145,0.08733230,0.11962393,0.03120338,0.07460284,-0.00167090,0.33403602,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:56.0,0,0
536,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.34355184,0.13996866,-0.02607008,0.19512160,0.03204714,0.04654808,-0.00890906,-0.00298699,-0.08823368,0.24766561,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:56.0,0,0
537,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.46637779,0.03792430,-0.13965985,0.06382228,-0.01923261,-0.03426846,-0.04281603,-0.07526532,-0.14323926,0.15195574,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:56.0,0,0
538,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.28423497,0.29992306,0.09778043,0.31293353,0.10295920,0.15097064,0.03240610,0.09641880,0.02235785,0.37228197,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:56.0,0,0
539,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.33071437,0.25363442,0.07121512,0.33399847,0.10129233,0.12747437,0.04163246,0.08606252,-0.00764615,0.33861932,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:57.0,0,0
540,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.39992306,0.13434379,-0.04992042,0.18412454,0.04537788,0.04184674,0.00666567,0.01792095,-0.08616322,0.20801593,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:57.0,0,0
541,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.46788955,0.04172096,-0.13082817,0.13935211,-0.02028603,-0.02055913,-0.04400410,-0.06724210,-0.11967941,0.10353528,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:57.0,0,0
542,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.31948718,0.34920418,0.15029171,0.39786294,0.14257190,0.19726954,0.07027530,0.15620737,0.06335299,0.24644622,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:57.0,0,0
543,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.33608502,0.30440396,0.12332363,0.42549467,0.14529091,0.16918810,0.07188726,0.14783034,0.01404893,0.04803075,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:57.0,0,0
544,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.37383634,0.19577838,0.02009799,0.32783708,0.09735955,0.09491023,0.04298191,0.08764703,-0.05827266,-0.11936839,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:58.0,0,0
545,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.45909774,0.09685221,-0.09089027,0.21614297,0.03728725,0.01404474,0.00219722,0.00086768,-0.13212143,-0.15609331,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:58.0,0,0
546,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.18044150,0.42982760,0.19267315,0.50629395,0.19197318,0.22689903,0.10728697,0.21836792,0.09409845,0.13681051,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:58.0,0,0
547,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.16924186,0.40290129,0.17108469,0.48647839,0.19070622,0.20882261,0.10497724,0.20889828,0.06368148,0.08118778,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:58.0,0,0
548,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.27774116,0.27647507,0.06573895,0.36398137,0.12985976,0.13051416,0.06000980,0.12717393,-0.02092812,0.01026546,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:58.0,0,0
549,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.35019115,0.16901709,-0.04079167,0.26206073,0.04920555,0.05111703,-0.00373681,0.02076701,-0.09680946,-0.08344653,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:59.0,0,0
550,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.35879689,0.38220266,0.21652496,0.51627284,0.15829496,0.24201052,0.06506535,0.19668762,0.09837602,0.11516476,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:59.0,0,0
551,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.41916445,0.35816100,0.15888923,0.46151426,0.14778617,0.19629489,0.05755785,0.16908388,0.07343544,0.13459986,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:59.0,0,0
552,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.51970446,0.26405478,0.09459015,0.42629585,0.11038519,0.14489041,0.03215639,0.11218158,0.00241840,-0.01291987,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:59.0,0,0
553,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.60393053,0.15173940,-0.01668542,0.28751922,0.04448521,0.06474718,-0.01630467,0.02799434,-0.07592474,-0.19705552,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:59.0,0,0
554,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.58382738,0.17826895,0.10237766,0.38466400,0.09829646,0.14928477,0.02262760,0.12158407,0.05939589,-0.06668799,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:00.0,0,0
555,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.47996318,0.35984239,0.14798376,0.54400897,0.11618359,0.17465498,0.03163004,0.13949789,0.04132852,-0.14446817,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:00.0,0,0
556,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.52133846,0.26472393,0.09511624,0.53049093,0.09957044,0.12830897,0.02773628,0.10292280,-0.01864568,-0.27306777,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:00.0,0,0
557,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.58467609,0.14273977,-0.00248772,0.47806171,0.03522932,0.05095720,-0.01691087,0.01655375,-0.09718342,-0.34083429,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:00.0,0,0
558,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.62152284,0.04437530,-0.10454946,0.39207116,-0.03640465,-0.02670763,-0.06006671,-0.06410333,-0.11600065,-0.18162604,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:00.0,0,0
559,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.46130461,0.36814305,0.18387996,0.65733176,0.12033847,0.18423958,0.03965880,0.14902955,0.07819035,0.07155938,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:01.0,0,0
560,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.50776094,0.29845810,0.13313326,0.63298893,0.12422928,0.14493336,0.05204779,0.14415818,0.00906314,0.01955957,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:01.0,0,0
561,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.57477993,0.15442950,0.01894937,0.49388540,0.06340212,0.04911193,0.00433662,0.05650609,-0.07323658,-0.12338311,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:01.0,0,0
562,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.62314391,0.05484522,-0.12676330,0.36179528,-0.02554700,-0.03671716,-0.05555156,-0.05710116,-0.18440694,-0.25780237,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:01.0,0,0
563,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.42608660,0.35186619,0.17005707,0.62612355,0.09810315,0.17919576,0.01550345,0.12241713,0.02854071,-0.15046613,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:01.0,0,0
564,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.40360051,0.28332227,0.11058939,0.56920981,0.08807630,0.13169776,0.01549881,0.10570401,0.00043275,-0.18494281,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:02.0,0,0
565,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.51258522,0.17368849,0.02190167,0.50094467,0.02607751,0.06236424,-0.03483275,0.00996798,-0.08749688,-0.35113502,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:02.0,0,0
566,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.53618890,0.07631559,-0.09237719,0.35577095,-0.03890255,-0.01193181,-0.07942949,-0.08407890,-0.16683365,-0.47670880,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:02.0,0,0
567,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.46404094,0.17296144,0.10569309,0.50430214,0.04087335,0.12965453,-0.02459129,0.04845569,0.00909900,-0.24728264,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:02.0,0,0
568,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.34195021,0.24886683,0.06560292,0.48094043,0.03517089,0.10649894,-0.02539776,0.02014658,-0.03981883,-0.25721404,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:02.0,0,0
569,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.38285375,0.17128591,-0.01308380,0.37363461,-0.00442971,0.04918112,-0.04950936,-0.04638396,-0.09995523,-0.33679739,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:03.0,0,0
570,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.30312595,0.08503459,-0.11753935,0.28610465,-0.06685033,-0.02545695,-0.09245934,-0.13340755,-0.17770284,-0.43674037,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:03.0,0,0
571,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.44278541,-0.02061404,-0.15156391,0.22162615,-0.10383107,-0.05412240,-0.12357504,-0.15690646,-0.12165602,-0.35339731,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:03.0,0,0
572,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.29761547,0.28091168,0.09910932,0.51682723,0.04239748,0.13354282,-0.01296365,0.01130074,-0.02047116,-0.24676144,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:03.0,0,0
573,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.31002936,0.21729852,0.03819394,0.46053112,0.01182425,0.08721907,-0.03675527,-0.03477156,-0.07579547,-0.31415218,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:03.0,0,0
574,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.40359506,0.07760537,-0.08644859,0.35577330,-0.05952537,-0.00264475,-0.09076238,-0.13509649,-0.16174641,-0.40763611,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:04.0,0,0
575,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.37226674,-0.00037100,-0.22630911,0.23614280,-0.14233248,-0.09974180,-0.15069492,-0.24223906,-0.25276044,-0.56317091,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:04.0,0,0
576,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.17773055,0.30544543,0.08719908,0.48844486,0.00174462,0.13428612,-0.05185552,-0.03468392,-0.02011335,-0.26794496,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:04.0,0,0
577,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.15386373,0.23877484,0.04605367,0.41654477,-0.00784651,0.10440919,-0.05705062,-0.04930578,-0.04745727,-0.30660066,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:04.0,0,0
578,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.28255486,0.11052098,-0.08241355,0.28393832,-0.06881006,0.01000510,-0.09667125,-0.13691069,-0.13883927,-0.39094332,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:04.0,0,0
579,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.24987951,0.03208557,-0.21192099,0.14684868,-0.13378900,-0.07495736,-0.13634777,-0.22659683,-0.22161815,-0.47831735,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:05.0,0,0
580,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.35112041,-0.00559453,-0.09190727,0.20219824,-0.09606329,0.00658519,-0.10346590,-0.12383592,-0.07034730,-0.37162119,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:05.0,0,0
581,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.17211394,0.22631724,0.00032762,0.33498290,-0.04385289,0.07402378,-0.06894376,-0.09441769,-0.06961513,-0.21637274,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:05.0,0,0
582,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.22269087,0.14631686,-0.08141064,0.21902704,-0.07062689,0.01550606,-0.08789838,-0.13463412,-0.10467663,-0.13393986,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:05.0,0,0
583,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.41636688,0.01670511,-0.20206471,0.11172061,-0.14700867,-0.07022502,-0.14505701,-0.22585844,-0.18903291,-0.22510520,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:05.0,0,0
584,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.43601820,-0.06964910,-0.29999399,0.05672092,-0.19962949,-0.14812773,-0.17590031,-0.28233099,-0.21429220,-0.26849681,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:06.0,0,0
585,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.26406524,0.20675792,-0.00595599,0.28148675,-0.04775741,0.07039086,-0.07297368,-0.07802035,-0.04980361,-0.07968036,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:06.0,0,0
586,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.28539196,0.15051158,-0.06419384,0.20887484,-0.05388244,0.02619280,-0.07263325,-0.09362751,-0.10236818,-0.18363945,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:06.0,0,0
587,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.47647870,0.01115682,-0.18001083,0.17310768,-0.13032226,-0.06701364,-0.12616442,-0.19314963,-0.19987386,-0.37081391,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:06.0,0,0
588,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.46847779,-0.07216489,-0.31663778,0.02774952,-0.19804288,-0.16160533,-0.17168598,-0.28392711,-0.29193413,-0.55239713,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:06.0,0,0
589,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.34741133,0.20520201,0.01946381,0.26472071,-0.04054642,0.08763136,-0.05732327,-0.05021562,-0.05507597,-0.37432712,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:07.0,0,0
590,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.16398804,0.17996722,-0.00440153,0.36428484,-0.05303266,0.04686070,-0.06490389,-0.07060693,-0.08306774,-0.30720425,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:07.0,0,0
591,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.20249949,0.08939322,-0.11059767,0.29686457,-0.10522884,-0.03570439,-0.10403643,-0.14710069,-0.16290322,-0.28686798,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:07.0,0,0
592,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.28359264,-0.00706204,-0.24141274,0.14743614,-0.18001354,-0.12136450,-0.16516279,-0.25254485,-0.25003958,-0.42352933,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:07.0,0,0
593,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.40071550,-0.10818008,-0.29659989,0.01973245,-0.20376547,-0.15933713,-0.17468807,-0.25184974,-0.20149484,-0.33219758,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:07.0,0,0
594,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.28650939,0.17796221,-0.02449425,0.27184194,-0.06614525,0.03964628,-0.08638542,-0.08229050,-0.09935726,-0.31064504,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:08.0,0,0
595,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.38644865,0.10863565,-0.09241643,0.17565507,-0.07270119,-0.00589468,-0.08213116,-0.10069749,-0.14942119,-0.39478695,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:08.0,0,0
596,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.46266085,-0.01309414,-0.21436118,0.07075186,-0.16136946,-0.09422667,-0.16013312,-0.22466733,-0.22781287,-0.45829818,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:08.0,0,0
597,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.50720876,-0.09585766,-0.34853742,-0.03799998,-0.22559607,-0.18727784,-0.20175959,-0.31335440,-0.31561112,-0.59507304,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:08.0,0,0
598,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.37575117,0.15694195,-0.04840812,0.22332419,-0.08767985,0.02914700,-0.09917436,-0.11791898,-0.11301191,-0.32017019,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:23:08.0,0,0
